CNPJ,REGISTRO_OPERADORA,Modalidade,UF,StatusCadastro
2982658000171,401064,Odontologia de Grupo,PB,Cancelado
3589662000137,413470,Odontologia de Grupo,SP,Cancelado
20445606000148,419541,Administradora de Benefícios,SP,Cancelado
2685803000152,337927,Odontologia de Grupo,CE,Cancelado
61460325000141,352489,Autogestão,SP,Cancelado
62149364000195,6904,Seguradora,SP,Cancelado
3760997000176,411647,Odontologia de Grupo,PR,Cancelado
41007378000102,402222,Medicina de Grupo,RN,Cancelado
2699832000173,304476,Cooperativa Médica,MT,Cancelado
16769168000104,403237,Medicina de Grupo,MG,Cancelado
33919320000107,422096,Medicina de Grupo,ES,Cancelado
44756716000199,411922,Odontologia de Grupo,SP,Cancelado
3348910000158,412732,Odontologia de Grupo,SP,Cancelado
96485214000174,406104,Odontologia de Grupo,SP,Cancelado
2025304000139,361135,Odontologia de Grupo,RJ,Cancelado
2099870000195,403571,Odontologia de Grupo,SC,Cancelado
24048853000161,420832,Odontologia de Grupo,RS,Cancelado
3590930000130,413224,Odontologia de Grupo,MG,Cancelado
2803119000128,402613,Odontologia de Grupo,MG,Cancelado
3298558000193,407313,Odontologia de Grupo,PR,Cancelado
9215155000110,416631,Odontologia de Grupo,SP,Cancelado
5825236000180,417203,Odontologia de Grupo,SP,Cancelado
61186888004857,329932,Autogestão,SP,Cancelado
67589283000120,402125,Odontologia de Grupo,SP,Cancelado
45644991000183,423289,Odontologia de Grupo,SP,Cancelado
2913441000100,314889,Odontologia de Grupo,SP,Cancelado
10948651000161,30832,Autogestão,RS,Cancelado
4538405000139,414174,Medicina de Grupo,RJ,Cancelado
43965573000162,354350,Filantropia,SP,Cancelado
4040335000194,413950,Medicina de Grupo,AL,Cancelado
8049842000140,417319,Administradora de Benefícios,SP,Cancelado
3308346000140,412414,Medicina de Grupo,RJ,Cancelado
26732895000142,420824,Administradora de Benefícios,RJ,Cancelado
61599742000170,5681,Seguradora,RJ,Cancelado
33041062000109,5118,Seguradora,RJ,Cancelado
61565131000100,6556,Seguradora,SP,Cancelado
1704513000146,6220,Seguradora,RJ,Cancelado
92664937000180,5614,Seguradora,RJ,Cancelado
2401898000135,400271,Medicina de Grupo,SP,Cancelado
47184510000120,477,Seguradora Especializada em Saúde,SP,Cancelado
86878469000143,43,Seguradora Especializada em Saúde,RJ,Cancelado
45565546000128,400289,Medicina de Grupo,SP,Cancelado
17636807000118,419648,Medicina de Grupo,SP,Cancelado
60831427000163,5622,Seguradora Especializada em Saúde,RJ,Cancelado
87446993000108,338206,Medicina de Grupo,RS,Cancelado
17444886000165,358525,Autogestão,MG,Cancelado
2233406000140,366366,Autogestão,RS,Cancelado
2877456000160,365858,Odontologia de Grupo,SP,Cancelado
16404287000155,403407,Autogestão,BA,Cancelado
45946753000122,328901,Medicina de Grupo,SP,Cancelado
67369967000116,353647,Odontologia de Grupo,SP,Cancelado
2891289000101,350605,Medicina de Grupo,SP,Cancelado
3164585000173,404985,Medicina de Grupo,SP,Cancelado
2727724000167,365319,Odontologia de Grupo,SP,Cancelado
1613433000185,302091,Medicina de Grupo,SP,Cancelado
3093087000187,404845,Medicina de Grupo,SP,Cancelado
61079117000105,411612,Autogestão,SP,Cancelado
3560291000160,410977,Medicina de Grupo,SP,Cancelado
2998035000197,410357,Medicina de Grupo,PR,Cancelado
4819878000104,415430,Odontologia de Grupo,RS,Cancelado
9449971000198,416878,Odontologia de Grupo,MG,Cancelado
2895036000106,407321,Medicina de Grupo,SP,Cancelado
1486412000146,415375,Autogestão,PR,Cancelado
34909153000178,422100,Administradora de Benefícios,SP,Cancelado
1654641000122,330141,Medicina de Grupo,RJ,Cancelado
59274993000132,333379,Autogestão,SP,Cancelado
4750927000108,420221,Administradora de Benefícios,SP,Cancelado
32503120000106,410195,Odontologia de Grupo,RJ,Cancelado
45361425000164,415022,Autogestão,SP,Cancelado
16694812000114,37583,Autogestão,MG,Cancelado
2369651000189,31182,Autogestão,RR,Cancelado
2558132000169,410551,Autogestão,DF,Cancelado
2332982000144,388947,Autogestão,AC,Cancelado
2320032000108,410578,Autogestão,DF,Cancelado
336701000104,359840,Autogestão,DF,Cancelado
15137276000193,356646,Autogestão,BA,Cancelado
58578000107,317667,Autogestão,DF,Cancelado
1571256000111,317152,Autogestão,GO,Cancelado
3466521000127,310794,Autogestão,MS,Cancelado
24670200000110,34142,Autogestão,MT,Cancelado
17184201000199,308153,Autogestão,MG,Cancelado
10819803000126,306720,Autogestão,PE,Cancelado
5904883000188,319392,Autogestão,RO,Cancelado
5934567000159,338061,Autogestão,RR,Cancelado
83897223000120,313831,Autogestão,SC,Cancelado
43642727000185,364991,Autogestão,SP,Cancelado
13079322000110,338010,Autogestão,SE,Cancelado
4030367000109,305821,Autogestão,AC,Cancelado
5965421000170,318086,Autogestão,AP,Cancelado
4559084000159,31204,Autogestão,AM,Cancelado
7072812000191,338869,Autogestão,CE,Cancelado
28140226000107,320773,Autogestão,ES,Cancelado
6274633000174,382949,Autogestão,MA,Cancelado
4815411000196,31101,Autogestão,PA,Cancelado
6847875000100,354546,Autogestão,PI,Cancelado
33000118000179,326691,Autogestão,RJ,Cancelado
8408254000155,341312,Autogestão,RN,Cancelado
8827313000120,410101,Autogestão,PB,Cancelado
12286423000107,407275,Autogestão,AL,Cancelado
2341506000190,410837,Autogestão,GO,Cancelado
2340817000134,410586,Autogestão,MT,Cancelado
2331492000123,410853,Autogestão,MS,Cancelado
2337949000107,410659,Autogestão,RO,Cancelado
2319126000159,408018,Autogestão,SP,Cancelado
72796352000106,35671,Autogestão,SP,Cancelado
4570715000130,361,Seguradora Especializada em Saúde,SP,Cancelado
19726670000118,419478,Administradora de Benefícios,RJ,Cancelado
74506833000165,320170,Medicina de Grupo,SP,Cancelado
58506064000149,343366,Autogestão,MG,Cancelado
90347840000118,338184,Autogestão,RS,Cancelado
1823930000108,410446,Odontologia de Grupo,CE,Cancelado
33060716000133,349844,Autogestão,SP,Cancelado
3344475000193,407542,Medicina de Grupo,MS,Cancelado
3207665000169,405353,Medicina de Grupo,MG,Cancelado
81910705000148,405647,Odontologia de Grupo,PR,Cancelado
5791085000197,415197,Medicina de Grupo,SC,Cancelado
61407052000171,307246,Autogestão,MG,Cancelado
8933544000118,417726,Administradora de Benefícios,RJ,Cancelado
2871545000107,37179,Medicina de Grupo,PR,Cancelado
1229050000108,402231,Medicina de Grupo,PE,Cancelado
2474103000119,325619,Autogestão,SC,Cancelado
30625272000148,422843,Odontologia de Grupo,SP,Cancelado
72375983000151,304409,Odontologia de Grupo,PR,Cancelado
33057423000105,5746,Seguradora,PE,Cancelado
1298583000141,351571,Autogestão,MG,Cancelado
54447438000141,326224,Autogestão,SP,Cancelado
60857349000176,325392,Autogestão,SP,Cancelado
54723382000100,359530,Medicina de Grupo,SP,Cancelado
45039237000114,341975,Autogestão,SP,Cancelado
33061839000199,6769,Seguradora,SP,Cancelado
4077155000187,413437,Autogestão,RS,Cancelado
2476026000136,346578,Autogestão,SP,Cancelado
3331351000173,412091,Medicina de Grupo,RS,Cancelado
1974298000101,412856,Administradora,MG,Cancelado
90790072000172,361852,Medicina de Grupo,RS,Cancelado
2367559000180,308463,Cooperativa Médica,PA,Cancelado
2327846000166,36243,Medicina de Grupo,BA,Cancelado
33166158000195,5983,Seguradora,SP,Cancelado
83366914000106,412881,Autogestão,PA,Cancelado
2933743000140,408701,Cooperativa odontológica,MG,Cancelado
353736000143,370304,Medicina de Grupo,ES,Cancelado
3728631000110,380563,Medicina de Grupo,GO,Cancelado
76104132000125,347744,Medicina de Grupo,PR,Cancelado
64046766000190,405469,Medicina de Grupo,SP,Cancelado
2563317000161,322113,Medicina de Grupo,PE,Cancelado
62267307000100,401994,Medicina de Grupo,SP,Cancelado
4034424000128,413933,Odontologia de Grupo,SP,Cancelado
2459993000190,33755,Odontologia de Grupo,RS,Cancelado
1647343000105,315141,Odontologia de Grupo,MG,Cancelado
2578764000194,357146,Odontologia de Grupo,MG,Cancelado
900974000121,401277,Cooperativa odontológica,RN,Cancelado
2768383000178,411558,Odontologia de Grupo,MG,Cancelado
1598974000181,389820,Medicina de Grupo,SP,Cancelado
51172203000104,337455,Odontologia de Grupo,SP,Cancelado
3399178000145,410438,Administradora,MG,Cancelado
3661657000198,412147,Medicina de Grupo,SP,Cancelado
42946723000128,348864,Medicina de Grupo,MG,Cancelado
4083773000130,412538,Medicina de Grupo,MA,Cancelado
61068276000104,387797,Autogestão,SP,Cancelado
756138000115,355453,Cooperativa Médica,CE,Cancelado
300550000126,312649,Cooperativa Médica,PE,Cancelado
35731827000150,311341,Cooperativa Médica,AL,Cancelado
1135217000171,354333,Cooperativa Médica,BA,Cancelado
989693000197,349739,Cooperativa Médica,RS,Cancelado
71086698000158,313955,Cooperativa Médica,MG,Cancelado
72500697000170,306959,Cooperativa Médica,RS,Cancelado
365720000150,352861,Cooperativa Médica,MG,Cancelado
2418258000138,322547,Cooperativa Médica,RJ,Cancelado
21047469000156,361518,Cooperativa Médica,MG,Cancelado
10169852000160,304158,Cooperativa Médica,RR,Cancelado
86496387000134,349046,Cooperativa Médica,MG,Cancelado
71925515000140,325015,Cooperativa Médica,SP,Cancelado
79052635000192,320757,Cooperativa Médica,PR,Cancelado
89379960000118,310964,Cooperativa Médica,RS,Cancelado
11685526000179,348899,Cooperativa Médica,CE,Cancelado
87535555000116,355356,Cooperativa Médica,RS,Cancelado
67953315000124,321711,Cooperativa Médica,SP,Cancelado
41972928000115,379344,Cooperativa Médica,BA,Cancelado
1148132000128,358169,Cooperativa Médica,RO,Cancelado
1260902000120,335738,Cooperativa Médica,MA,Cancelado
13342878000157,322261,Cooperativa Médica,BA,Cancelado
53535654000186,326089,Cooperativa Médica,SP,Cancelado
71796544000150,351032,Cooperativa Médica,SP,Cancelado
23823271000142,316326,Cooperativa Médica,MG,Cancelado
3438613000101,409995,Cooperativa Médica,SP,Cancelado
73831158000187,332127,Cooperativa Médica,GO,Cancelado
1545849000103,344150,Cooperativa Médica,SP,Cancelado
81416307000170,31728,Cooperativa Médica,PR,Cancelado
53807475000150,328073,Cooperativa Médica,SP,Cancelado
44183390000158,345270,Cooperativa Médica,SP,Cancelado
35643691000126,356191,Cooperativa Médica,RN,Cancelado
755186000199,316741,Cooperativa Médica,MS,Cancelado
74244062000185,306665,Cooperativa Médica,SP,Cancelado
37632882000118,323900,Cooperativa Médica,GO,Cancelado
37876414000199,337056,Cooperativa Médica,GO,Cancelado
24368771000102,348406,Cooperativa Médica,RN,Cancelado
37270626000128,358479,Cooperativa Médica,GO,Cancelado
451680000160,324205,Cooperativa Médica,RS,Cancelado
81697419000146,351792,Cooperativa Médica,PR,Cancelado
1476079000194,321877,Cooperativa Médica,GO,Cancelado
63202063000140,347230,Cooperativa Médica,BA,Cancelado
1723629000122,302571,Cooperativa Médica,MG,Cancelado
2558723000136,302856,Cooperativa Médica,PR,Cancelado
1722338000110,310018,Cooperativa Médica,MG,Cancelado
1529390000154,346942,Cooperativa Médica,MG,Cancelado
1868921000133,364096,Cooperativa Médica,MG,Cancelado
13245683000199,357065,Cooperativa Médica,BA,Cancelado
73424889000108,316172,Cooperativa Médica,RS,Cancelado
190758000130,329975,Cooperativa Médica,SC,Cancelado
64325228000134,343315,Cooperativa Médica,MG,Cancelado
8566440000112,389421,Cooperativa Médica,RN,Cancelado
248627000166,339938,Cooperativa Médica,CE,Cancelado
2816850000198,396028,Cooperativa Médica,GO,Cancelado
1559456000159,413356,Cooperativa Médica,SP,Cancelado
41191677000131,369233,Cooperativa Médica,AL,Cancelado
25949611000101,397865,Cooperativa Médica,MG,Cancelado
66405119000152,303585,Cooperativa Médica,MG,Cancelado
70002308000151,337269,Cooperativa Médica,AL,Cancelado
2846189000163,325759,Cooperativa Médica,PE,Cancelado
24155335000147,379778,Cooperativa Médica,PE,Cancelado
69599934000198,300896,Cooperativa Médica,PI,Cancelado
358011000148,385751,Cooperativa Médica,ES,Cancelado
36862415000111,310131,Cooperativa Médica,GO,Cancelado
70122262000104,316857,Cooperativa Médica,PB,Cancelado
41314246000115,322717,Cooperativa Médica,CE,Cancelado
41316696000147,356212,Cooperativa Médica,CE,Cancelado
41972589000177,383520,Cooperativa Médica,BA,Cancelado
19775840000154,362620,Cooperativa Médica,MG,Cancelado
92863505000106,6947,Seguradora,SP,Cancelado
1150489000140,343196,Cooperativa Médica,MG,Cancelado
41317124000182,318728,Cooperativa Médica,CE,Cancelado
24014235000109,349534,Cooperativa Médica,MG,Cancelado
3029587000150,402834,Cooperativa Médica,SP,Cancelado
4877277000158,414646,Cooperativa Médica,SP,Cancelado
14112023000100,366145,Cooperativa Médica,PA,Cancelado
88702857000102,346438,Cooperativa Médica,RS,Cancelado
816565000141,353116,Cooperativa Médica,AL,Cancelado
72173180000114,328596,Cooperativa Médica,RS,Cancelado
1511657000186,319813,Cooperativa Médica,SC,Cancelado
2686190000178,309877,Cooperativa Médica,RN,Cancelado
41314220000177,356832,Cooperativa Médica,CE,Cancelado
64366099000122,30998,Cooperativa odontológica,MG,Cancelado
21742853000179,320935,Cooperativa odontológica,MG,Cancelado
1275393000109,30200,Cooperativa odontológica,DF,Cancelado
94989894000138,401617,Cooperativa odontológica,RS,Cancelado
2875271000116,406287,Cooperativa odontológica,RJ,Cancelado
2246412000131,355011,Cooperativa odontológica,MG,Cancelado
1589948000197,408948,Cooperativa odontológica,ES,Cancelado
65387938000151,378844,Cooperativa odontológica,MG,Cancelado
1577427000110,381357,Cooperativa odontológica,MG,Cancelado
1564858000141,323632,Cooperativa odontológica,MG,Cancelado
461585000147,392677,Cooperativa odontológica,SP,Cancelado
2213082000188,364878,Cooperativa odontológica,SP,Cancelado
1478517000153,324027,Cooperativa odontológica,MG,Cancelado
2320499000140,307696,Cooperativa odontológica,SP,Cancelado
53764726000167,340961,Cooperativa odontológica,SP,Cancelado
2478779000180,306193,Cooperativa odontológica,SP,Cancelado
3702553000184,414191,Cooperativa odontológica,GO,Cancelado
11986304000196,311928,Cooperativa odontológica,PB,Cancelado
1931354000112,321109,Cooperativa odontológica,PR,Cancelado
2295221000160,316768,Cooperativa odontológica,PR,Cancelado
2510461000130,315770,Cooperativa odontológica,RS,Cancelado
2250511000197,324451,Cooperativa odontológica,PR,Cancelado
1213182000141,333395,Cooperativa odontológica,SP,Cancelado
1969947000178,400262,Cooperativa odontológica,MG,Cancelado
67859660000101,370746,Cooperativa odontológica,SP,Cancelado
1483006000120,319236,Cooperativa odontológica,GO,Cancelado
1561038000104,300292,Cooperativa odontológica,MG,Cancelado
2225482000103,360686,Cooperativa odontológica,SP,Cancelado
64567407000188,340570,Cooperativa odontológica,SP,Cancelado
1475150000114,354821,Cooperativa odontológica,SP,Cancelado
3295630000129,411701,Cooperativa odontológica,RJ,Cancelado
2410865000151,362875,Cooperativa odontológica,SP,Cancelado
2154373000142,34894,Cooperativa odontológica,SP,Cancelado
2272779000120,363120,Cooperativa odontológica,PR,Cancelado
3268407000192,410411,Cooperativa odontológica,SP,Cancelado
1990598000176,336581,Cooperativa odontológica,SP,Cancelado
2479423000161,309249,Cooperativa odontológica,SP,Cancelado
45295086000165,365718,Cooperativa odontológica,SP,Cancelado
45056744000166,366552,Cooperativa odontológica,SP,Cancelado
2077558000109,352039,Cooperativa odontológica,MG,Cancelado
41492976000106,369616,Cooperativa odontológica,MA,Cancelado
51701878000195,310042,Cooperativa odontológica,SP,Cancelado
2482449000169,341193,Cooperativa odontológica,SP,Cancelado
68544527000110,402460,Cooperativa odontológica,MG,Cancelado
735595000123,303089,Cooperativa odontológica,SP,Cancelado
1422960000102,318710,Cooperativa odontológica,MG,Cancelado
53864922000103,316695,Cooperativa odontológica,SP,Cancelado
1008349000132,317462,Cooperativa odontológica,PI,Cancelado
28958148000152,318230,Cooperativa odontológica,RJ,Cancelado
88440078000178,411698,Cooperativa odontológica,RS,Cancelado
1227823000117,353515,Cooperativa odontológica,MG,Cancelado
86756368000108,317772,Cooperativa odontológica,RJ,Cancelado
2021621000187,401919,Cooperativa odontológica,MG,Cancelado
769168000166,348350,Cooperativa odontológica,RJ,Cancelado
3345621000103,410331,Cooperativa odontológica,SP,Cancelado
72515208000154,300195,Cooperativa odontológica,RJ,Cancelado
3795041000100,411884,Cooperativa odontológica,RJ,Cancelado
1741659000161,345822,Cooperativa odontológica,RJ,Cancelado
1008494000113,310841,Cooperativa odontológica,RJ,Cancelado
72510472000103,410080,Cooperativa odontológica,PR,Cancelado
87399572000173,331210,Cooperativa odontológica,RS,Cancelado
2898015000144,301086,Cooperativa odontológica,PR,Cancelado
65371759000126,33411,Cooperativa odontológica,MG,Cancelado
71246482000102,344907,Cooperativa odontológica,MG,Cancelado
36520377000119,334774,Cooperativa odontológica,RJ,Cancelado
3397228000155,412601,Cooperativa odontológica,ES,Cancelado
3396905000110,410721,Cooperativa odontológica,MG,Cancelado
1877526000117,351768,Cooperativa odontológica,MG,Cancelado
1412387000156,386715,Cooperativa odontológica,MG,Cancelado
183997000162,344249,Cooperativa odontológica,RS,Cancelado
1568873000168,33150,Cooperativa odontológica,MG,Cancelado
72261803000100,363171,Cooperativa odontológica,RJ,Cancelado
3225705000103,408565,Cooperativa odontológica,RJ,Cancelado
1792938000154,358380,Cooperativa odontológica,MG,Cancelado
1631658000164,319635,Cooperativa odontológica,MG,Cancelado
2220089000127,356085,Cooperativa odontológica,MG,Cancelado
2463102000179,342815,Cooperativa odontológica,MG,Cancelado
3264151000145,406295,Cooperativa odontológica,RS,Cancelado
28423044000143,308277,Cooperativa odontológica,ES,Cancelado
40639163000133,416177,Cooperativa odontológica,AL,Cancelado
30728366000142,421456,Administradora de Benefícios,SP,Cancelado
3335892000170,407291,Cooperativa odontológica,SP,Cancelado
4237716000168,413691,Medicina de Grupo,ES,Cancelado
32763120000137,402621,Medicina de Grupo,SE,Cancelado
1593138000104,410969,Medicina de Grupo,SC,Cancelado
3505391000194,410004,Medicina de Grupo,BA,Cancelado
57750051000158,324914,Odontologia de Grupo,SP,Cancelado
2295957000138,407453,Odontologia de Grupo,MG,Cancelado
47764535000100,40098,Autogestão,SP,Cancelado
2619408000171,353469,Medicina de Grupo,SP,Cancelado
14247057000102,418561,Administradora de Benefícios,GO,Cancelado
35588378000132,422118,Administradora de Benefícios,DF,Cancelado
3023576000162,402061,Cooperativa Médica,BA,Cancelado
3417964000128,409707,Medicina de Grupo,SP,Cancelado
17077866000101,418838,Administradora de Benefícios,SP,Cancelado
2548707000162,349178,Odontologia de Grupo,RN,Cancelado
3475941000170,409537,Medicina de Grupo,RJ,Cancelado
22141386000194,35949,Autogestão,MG,Cancelado
17157850000109,32148,Autogestão,MG,Cancelado
59578575000139,409430,Medicina de Grupo,SP,Cancelado
