registro_ans,cnpj,razao_social,status
357103,91162511000165,SOCIEDADE BENEFICÊNCIA E CARIDADE DE LAJEADO,cancelado
413585,73500001000179,SOCIEDADE BIO-MEDICA HOSPITALAR LTDA,cancelado
352144,18979328000167,SOCIEDADE CIVIL DE BENEFICENCIA CAETEENSE,cancelado
403822,94870318000177,SOCIEDADE DE AMPARO MÚTUO DOS EMPREGADOS DE IPIRANGA S/A,cancelado
340596,830382000180,SOCIEDADE DE ASSISTÊNCIA  ODONTOLÓGICA LTDA,cancelado
32750,1494034000142,SOCIEDADE DE SERVIÇOS MÉDICOS E ODONTOLÓGICOS LTDA,cancelado
407259,83883306001213,SOCIEDADE DIVINA PROVIDÊNCIA-SAÚDE CONCEIÇÃO,cancelado
329916,92812049002100,SOCIEDADE EDUCACAO E CARIDADE - PLANO DE ASSISTENCIA A SAUDE,cancelado
375764,88625686000157,SOCIEDADE EDUCADORA E BENEFICENTE DO SUL,cancelado
327913,92812049001805,SOCIEDADE EDUCAÇÃO E CARIDADE - HOSPITAL ARCANJO SÃO MIGUEL,cancelado
331970,92812049000914,SOCIEDADE EDUCAÇÃO E CARIDADE-HOSPITAL DOM JOÃO BECKER,cancelado
306207,33005638000174,SOCIEDADE ESPANHOLA DE BENEFICENCIA,cancelado
345814,3066309000172,SOCIEDADE FRANCISCANA DE ASSISTÊNCIA À SAÚDE,cancelado
335509,95815668000101,SOCIEDADE HOSPITAL DE CARIDADE SANTA ROSA,cancelado
408158,37459419000116,SOCIEDADE HOSPITALAR NOSSA SENHORA DA GUIA LTDA,cancelado
351679,33268475000112,SOCIEDADE ITALIANA DE BENEFICÊNCIA E MUTUO SOCORRO,cancelado
329185,50956358000160,SOCIEDADE JUNDIAENSE DE SOCORROS MUTUOS,cancelado
409839,92736040000114,SOCIEDADE LITERÁRIA E CARITATIVA SANTO AGOSTINHO,cancelado
421979,52314861000148,SOCIEDADE MATONENSE DE BENEMERÊNCIA,cancelado
40058,490820000109,SOCIEDADE MÉDICA DE SEGURANÇA E SAÚDE OCUPACIONAL,cancelado
330337,51469187000108,SOCIEDADE OPERÁRIA HUMANITÁRIA,cancelado
402796,58194622000188,SOCIEDADE PORTUGUESA DE BENEFICENCIA,cancelado
405493,30104947000103,SOCIEDADE PORTUGUESA DE BENEFICENCIA DE NITERÓI,cancelado
302848,53412144000111,SOCIEDADE SANTA CASA DE MISERICORDIA DE OURINHOS,cancelado
360562,87317764000193,SOCIEDADE SULINA DIVINA PROVIDENCIA,cancelado
418455,11272023000171,SOE SERVIÇO DE ODONTOLOGIA ESPECIALIZADA LTDA.,cancelado
406678,2837832000192,SOES CONVÊNIO ODONTOLÓGICO S/C LTDA.,cancelado
405604,65045486000120,SOESP-ODONTO SISTEMA ODONTOLÓGICO E SERVIÇOS PREVENTIVOS LTDA.,cancelado
412562,3903702000173,SOF ADMINISTRADORA LTDA.,cancelado
30432,51936094000308,SOFIMA S/A,cancelado
314960,66975699000113,SOGEFI INDUSTRIA DE AUTOPEÇAS LTDA.,cancelado
351890,2484557000170,SOGELI PLANOS ODONTOLÓGICOS LTDA.,cancelado
410861,2336470000156,SOI SERVIÇO DE ODONTOLOGIA INTEGRADO LTDA,cancelado
409308,3119702000187,SOIP - SAÚDE ORAL DE IPAMERI LTDA,cancelado
401064,2982658000171,SOL - SERVIÇOS ODONTOLÓGICOS LTDA.,cancelado
413470,3589662000137,SOL SAÚDE EM ODONTOLOGIA S/C LTDA,cancelado
419541,20445606000148,SOLLUS CORP ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
337927,2685803000152,SOLUÇAO ADM. E PREST. DE SERVIÇOS ODONTOLOGICOS LTDA,cancelado
352489,61460325000141,SOLVAY INDUPA DO BRASIL S/A,cancelado
6904,62149364000195,SOMA SEGURADORA S/A,cancelado
411647,3760997000176,SOMA SOCIEDADE ODONTOLOGICA MARINGA LTDA,cancelado
402222,41007378000102,SOMAC - SERVICO ODONTO-MEDICO HOSPITALAR E DE ANÁLISES CLÍNICAS,cancelado
304476,2699832000173,"SOMED COOP. DE ASSIST.MED., ODONTOL. E ADM. DE PLANOS DE SAÚDE",cancelado
403237,16769168000104,SOMEPI - SOCIEDADE MÉDICA DE PIRAPORA LTDA.,cancelado
422096,33919320000107,SOMOS MAIS SAUDE SA,cancelado
411922,44756716000199,SOPLAN - SERVIÇO ODONTOLOGICO PLANEJADO,cancelado
412732,3348910000158,SOPREV - SEGURO ODONTOLÓGICO PREVENTIVO S/C LTDA.,cancelado
406104,96485214000174,SORRI-SEMPRE - PLANOS ODONTOLÓGICOS LTDA.,cancelado
361135,2025304000139,SORRIA ASSISTENCIA ODONTOLOGICA LTDA,cancelado
403571,2099870000195,SORRIDENT - PLANO INTEGRADO DE SAÚDE DENTAL LTDA,cancelado
420832,24048853000161,SORRIFÁCIL PLANO DE SAÚDE LTDA - ME,cancelado
421260,24048853000161,SORRIFÁCIL PLANO DE SAÚDE LTDA-ME,cancelado
413224,3590930000130,SORRIMINAS ASSISTÊNCIA ODONTOLÓGICA INTEGRAL LTDA.,cancelado
402613,2803119000128,SORRISO ASSISTÊNCIA ODONTOLÓGICA LTDA.,cancelado
407313,3298558000193,SORRISO COMÉRCIO DE PRODUTOS ODONTOLÓGICOS,cancelado
416631,9215155000110,SORRISO OPERADORA ODONTOLÓGICA LTDA,cancelado
417203,5825236000180,SP FRIGO ODONTOLOGIA LTDA,cancelado
329932,61186888004857,SPAL INDUSTRIA BRASILEIRA DE BEBIDAS S/A,cancelado
402125,67589283000120,SPECIAL ASSISTÊNCIA ODONTOLÓGICA LTDA.,cancelado
423289,45644991000183,SPECIAL CARE PLANOS ODONTOLOGICOS LTDA,cancelado
314889,2913441000100,SPECIAL ORTHODONTIC ASSISTENCIA ODONTOLOGICA ESPECIAL LTDA,cancelado
30832,10948651000161,SPRINGER CARRIER S.A.,cancelado
414174,4538405000139,SRC SERVIÇOS MÉDICOS SANTA RITA DE CÁSSIA LTDA.,cancelado
354350,43965573000162,STA CASA MIS N SRA FÁTIMA E BENEF PORTUGUESA DE ARARAQUARA,cancelado
413950,4040335000194,STARMED - SISTEMA INTEGRADO DE SAÚDE LTDA,cancelado
417319,8049842000140,STEL SERVIÇOS DE ESCRITÓRIO LTDA.,cancelado
412414,3308346000140,STYLLUS-MEDICLIN BENEFÍCIOS E SERVIÇOS LTDA,cancelado
420824,26732895000142,SUA SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA-ME,cancelado
5681,61599742000170,SUL AMERICA BANDEIRANTE PARTICIPAÇÕES S/A,cancelado
5118,33041062000109,SUL AMERICA CIA NACIONAL DE SEGUROS,cancelado
6556,61565131000100,SUL AMERICA SEGUROS GERAIS S/A,cancelado
6220,1704513000146,SUL AMÉRICA CIA NACIONAL DE SEGUROS GERAIS,cancelado
5614,92664937000180,SUL AMÉRICA SANTA CRUZ SEGUROS S/A,cancelado
400271,2401898000135,SUL AMÉRICA SAÚDE S.A.,cancelado
477,47184510000120,SUL AMÉRICA SEGURADORA DE SAÚDE S.A.,cancelado
43,86878469000143,SUL AMÉRICA SEGURO SAÚDE S/A,cancelado
400289,45565546000128,SUL AMÉRICA SERVIÇOS MÉDICOS S.A.,cancelado
419648,17636807000118,SUL REAL VIII PARTICIPAÇÕES LTDA,cancelado
5622,60831427000163,SULASAÚDE PARTICIPAÇÕES S.A.,cancelado
338206,87446993000108,SULCLINICA LTDA,cancelado
358525,17444886000165,SUPERINTENDENCIA DE DESENVOLVIMENTO DA CAPITAL-SUDECAP,cancelado
366366,2233406000140,SUPERMERCADOS BIRD S/A,cancelado
365858,2877456000160,SUZAN DONTO S/C LTDA.,cancelado
403407,16404287000155,SUZANO PAPEL E CELULOSE S.A.,cancelado
328901,45946753000122,SÃO CAMILO ASSISTÊNCIA MÉDICA S/A,cancelado
353647,67369967000116,SÃO CAMILO ORAL MED ASSISTÊNCIA ODONTOLÓGICA S/A,cancelado
350605,2891289000101,SÃO CAMILO SAÚDE SOCIEDADE CIVIL LTDA,cancelado
404985,3164585000173,SÃO FRANCISCO ADMINISTRAÇÃO E ASSISTENCIA A SAÚDE,cancelado
365319,2727724000167,SÃO FRANCISCO ODONTOLOGIA LIMITADA,cancelado
302091,1613433000185,SÃO FRANCISCO SISTEMAS DE SAÚDE SOCIEDADE EMPRESÁRIA LIMITADA,cancelado
404845,3093087000187,SÃO LUCAS SAÚDE SUMARÉ S/C LTDA.,cancelado
411612,61079117000105,SÃO PAULO ALPARGATAS S/A,cancelado
410977,3560291000160,SÃO PEDRO SAÚDE S/C LTDA,cancelado
410357,2998035000197,SÃO THIAGO ASSIST. MEDICO HOSPITALAR S/C LTDA,cancelado
415430,4819878000104,SÓ ODONTO - ODONTÓLOGOS ASSOCIADOS LTDA.,cancelado
416878,9449971000198,SÓ ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
407321,2895036000106,TABCHOURY & SANTOS,cancelado
415375,1486412000146,TAFISA BRASIL S.A,cancelado
422100,34909153000178,TALENT ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
330141,1654641000122,TAVARES BASTOS SERVIÇOS DE SAÚDE LTDA,cancelado
333379,59274993000132,TEATRO IMPRENSA PROD.ARTÍSTICAS S/C LTDA,cancelado
420221,4750927000108,TECNICAX ADMINISTRADORA DE BENEFICIOS DE SAUDE SS LTDA,cancelado
410195,32503120000106,TECNODONTO ASSISTÊNCIA ODONTOLÓGICA S/C LTDA,cancelado
415022,45361425000164,TECUMSEH DO BRASIL LTDA.,cancelado
37583,16694812000114,TEKSID DO BRASIL LTDA,cancelado
31182,2369651000189,TELAIMA CELULAR S/A,cancelado
410551,2558132000169,TELE CENTRO OESTE CELULAR PARTICIPAÇÕES S/A,cancelado
388947,2332982000144,TELEACRE CELULAR S/A,cancelado
410578,2320032000108,TELEBRASILIA CELULAR S/A,cancelado
359840,336701000104,TELECOMUNICAÇOES BRASILEIRAS S/A - TELEBRAS,cancelado
356646,15137276000193,TELECOMUNICAÇOES DA BAHIA S/A,cancelado
317667,58578000107,TELECOMUNICAÇOES DE BRASILIA S/A,cancelado
317152,1571256000111,TELECOMUNICAÇOES DE GOIAS S/A,cancelado
310794,3466521000127,TELECOMUNICAÇOES DE MATO GROSSO DO SUL S/A,cancelado
34142,24670200000110,TELECOMUNICAÇOES DE MATO GROSSO S.A,cancelado
308153,17184201000199,TELECOMUNICAÇOES DE MINAS GERAIS S.A TELEMIG,cancelado
306720,10819803000126,TELECOMUNICAÇOES DE PERNAMBUCO S/A - TELPE,cancelado
319392,5904883000188,TELECOMUNICAÇOES DE RONDONIA S/A - TELERON,cancelado
338061,5934567000159,TELECOMUNICAÇOES DE RORAIMA S/A,cancelado
313831,83897223000120,TELECOMUNICAÇOES DE SANTA CATARINA,cancelado
364991,43642727000185,TELECOMUNICAÇOES DE SAO PAULO S. A. - TELESP,cancelado
338010,13079322000110,TELECOMUNICAÇOES DE SERGIPE S/A,cancelado
305821,4030367000109,TELECOMUNICAÇOES DO ACRE S/A,cancelado
318086,5965421000170,TELECOMUNICAÇOES DO AMAPA S/A,cancelado
31204,4559084000159,TELECOMUNICAÇOES DO AMAZONAS S/A - TELAMAZON,cancelado
338869,7072812000191,TELECOMUNICAÇOES DO CEARA S/A - TELECEARA,cancelado
320773,28140226000107,TELECOMUNICAÇOES DO ESPIRITO SANTO S/A / TELEST,cancelado
382949,6274633000174,TELECOMUNICAÇOES DO MARANHAO S/A,cancelado
31101,4815411000196,TELECOMUNICAÇOES DO PARA S/A,cancelado
354546,6847875000100,TELECOMUNICAÇOES DO PIAUI S/A - TELEPISA,cancelado
326691,33000118000179,TELECOMUNICAÇOES DO RIO DE JANEIRO S/A - TELERJ,cancelado
341312,8408254000155,TELECOMUNICAÇOES DO RIO GRANDE DO NORTE S/A - TELERN,cancelado
410101,8827313000120,TELECOMUNICAÇÕES DA PARAÍBA S/A - TELPA,cancelado
407275,12286423000107,TELECOMUNICAÇÕES DE ALAGOAS S/A TELASA,cancelado
410837,2341506000190,TELEGOIÁS CELULAR S/A,cancelado
410586,2340817000134,TELEMAT CELULAR S/A,cancelado
410853,2331492000123,TELEMS CELULAR S/A,cancelado
410659,2337949000107,TELERON CELULAR S/A,cancelado
408018,2319126000159,TELESP CELULAR S/A,cancelado
35671,72796352000106,TEMA TERRA DISTRIBUIDORA DE MAQUINAS S.A.,cancelado
361,4570715000130,TEMPO SAÚDE PARTICIPAÇÕES S.A.,cancelado
419478,19726670000118,TEN ADMINISTRADORA DE BENEFICIOS LTDA,cancelado
320170,74506833000165,TENSHI ASSISTENCIA MÉDICA S/C LTDA.,cancelado
343366,58506064000149,THOMSON TUBE COMPONENTS BELO HORIZONTE LTDA,cancelado
338184,90347840000118,THYSSENKRUPP ELEVADORES S. A.,cancelado
410446,1823930000108,TIME LIFE ASSISTÊNCIA ODONTOLÓGICA,cancelado
349844,33060716000133,TMD FRICTION DO BRASIL S/A,cancelado
407542,3344475000193,TOLEDO & LINS LTDA,cancelado
405353,3207665000169,TOP - CARD ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA .,cancelado
405647,81910705000148,TOP TRATAMENTO ODONTOLOGICO PERSONALIZADO S/C LTDA,cancelado
415197,5791085000197,TOPMED ASSISTÊNCIA À SAÚDE LTDA.,cancelado
307246,61407052000171,TOSHIBA DO BRASIL S/A,cancelado
417726,8933544000118,TOTAL CLUBE DE BENEFÍCIOS ASSISTENCIAIS LTDA,cancelado
37179,2871545000107,TOTAL SAÚDE - ASSESSORIA E ASSISTÊNCIA MÉDICA S/C LTDA.,cancelado
402231,1229050000108,TOTAL SAÚDE CONSULTORIA E ASSISTÊNCIA MÉDICA LTDA,cancelado
325619,2474103000119,TRACTEBEL ENERGIA S.A.,cancelado
422843,30625272000148,TRASMONTANO ODONTOLOGIA LTDA,cancelado
304409,72375983000151,TRATOS CLÍNICA ODONTOLÓGICA S/A LTDA,cancelado
5746,33057423000105,TREVOBANORTE SEGURADORA S/A,cancelado
351571,1298583000141,TRIBUNAL REGIONAL DO TRABALHO DA TERCEIRA REGIAO,cancelado
326224,54447438000141,TROPICO EQUIPAMENTOS ELÉTRICOS E ILUMINAÇAO IND. E COM. LTDA.,cancelado
325392,60857349000176,TRW AUTOMOTIVE SOUTH AMERICA S/A,cancelado
359530,54723382000100,TUPA CLINICAS-ASSISTENCIA MÉDICA E HOSPITALAR S/C LTDA,cancelado
341975,45039237000114,TVSBT CANAL 04 DE SÃO PAULO S/A,cancelado
6769,33061839000199,UBF GARANTIAS & SEGUROS S/A,cancelado
413437,4077155000187,UFFE ASSISTÊNCIA À SAÚDE,cancelado
346578,2476026000136,ULTRAFERTIL S.A,cancelado
412091,3331351000173,UNI - UNIDADE DE ODONTOLOGIA E MEDICINA INTEGRADA LTDA.,cancelado
412856,1974298000101,UNI-FAMÍLIA LTDA,cancelado
361852,90790072000172,UNIAO DE CLINICAS RIO GRANDE LTDA,cancelado
308463,2367559000180,UNIAO DOS MÉDICOS DO NORDESTE DO PARA - COOPERATIVA DE TRABALHO ,cancelado
36243,2327846000166,UNIBAHIA-AIR  ADM. PARTICIPAÇÕES E SERV. MED. DE URGENCIA LTDA.,cancelado
5983,33166158000195,UNIBANCO SEGUROS S/A,cancelado
412881,83366914000106,UNIBRAS UNIAO BRASILEIRA DE ASSISTENCIA,cancelado
408701,2933743000140,UNICA COOPERATIVA DE ATENDIMENTO ODONTOLÓGICO LTDA,cancelado
370304,353736000143,UNICLINICA CLINICA MÉDICA LTDA,cancelado
380563,3728631000110,UNICLINICAS DE ANAPOLIS LTDA..,cancelado
347744,76104132000125,UNICLINICAS PLANO DE SAÚDE LTDA,cancelado
405469,64046766000190,UNID UNIDADE INTEGRADA DE DIAGNOSTICOS SC LTDA,cancelado
322113,2563317000161,UNIDADE DE ASSISTENCIA E APOIO A SAUDE FAMILIAR LTDA,cancelado
401994,62267307000100,UNIDADE DE CIRURGIA PEDIATRICA S/C LTDA,cancelado
413933,4034424000128,UNIDASODONTO PLANO DE ASSISTENCIA ODONTOLOGICA LTDA.,cancelado
33755,2459993000190,UNIDENT ASSITENCIA ODONTOLOGICA S/C LTDA,cancelado
315141,1647343000105,UNIDENT ODONTOLOGIA EMPRESARIAL S/C LTDA,cancelado
357146,2578764000194,UNIDENT PLANO DE PREVENÇÃO E SAÚDE ODONTOLÓGICA LTDA,cancelado
401277,900974000121,UNIDENTAL COOPERATIVA UNIAO DOS DENTISTAS DA GRANDE NATAL,cancelado
411558,2768383000178,UNIDOCTOR ADMINISTRADORA DE CONVÊNIOS LTDA,cancelado
389820,1598974000181,UNIDOCTOR ASSISTENCIA MÉDICA S.A.,cancelado
337455,51172203000104,UNIDONT ASSISTENCIA ODONTOLOGICA S/C LTDA,cancelado
410438,3399178000145,UNIDONTO INTERMEDIAÇÃO EM ASSISTÊNCIA ODONTOLÓGICA LTDA,cancelado
412147,3661657000198,UNIFITO-COOP DE TRAB DOS FISIOT E TERAP OCUP DE AVARÉ E REG,cancelado
348864,42946723000128,UNIHOSP - ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA. - EM LIQUIDAÇÃO EXTRAJUDICIAL,cancelado
412538,4083773000130,UNIHOSP SERVICOS DE SAUDE LTDA,cancelado
387797,61068276000104,UNILEVER BRASIL LTDA.,cancelado
355453,756138000115,UNIMED ABOLIÇAO - COOPERATIVA DE TRABALHO MÉDICO LTDA,cancelado
312649,300550000126,UNIMED AGRESTE MERIDIONAL - COOPERATIVA DE TRABALHO MEDICO LTDA,cancelado
311341,35731827000150,UNIMED ALAGOAS - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABAL,cancelado
354333,1135217000171,UNIMED ALAGOINHAS COOP.DE TRABALHOS MEDICOS,cancelado
349739,989693000197,UNIMED ALEGRETE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,cancelado
313955,71086698000158,UNIMED ALEM PARAIBA COOPERATIVA DE TRABALHO MEDICO LTDA,cancelado
306959,72500697000170,UNIMED ALTO URUGUAI/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,cancelado
352861,365720000150,UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO,cancelado
322547,2418258000138,UNIMED ANGRA DOS REIS COOPERATIVA DE TRABALHO MEDICO,cancelado
361518,21047469000156,UNIMED BETIM COOPERATIVA DE TRABALHO MEDICO,cancelado
304158,10169852000160,UNIMED BOA VISTA COOPERATIVA DE TRABALHO MÉDICO,cancelado
349046,86496387000134,UNIMED BOM DESPACHO - COOP. TRABALHO MEDICO,cancelado
325015,71925515000140,UNIMED CAMPOS DO JORDAO COOP.TRABALHO MÉDICO,cancelado
320757,79052635000192,UNIMED CENTRO OESTE DO PARANÁ COOP. DE TRAB. MÉDICO LTDA,cancelado
310964,89379960000118,UNIMED CENTRO SUL - SOCIEDADE COOP. DE TRAB. MÉDICO LTDA,cancelado
348899,11685526000179,UNIMED CENTRO SUL DO CEARÁ - COOPERATIVA DE TRABALHO MÉDICO LTDA,cancelado
355356,87535555000116,UNIMED CENTRO- RS - SOC COOP DE SERVIÇOS MÉDICOS LTDA,cancelado
321711,67953315000124,UNIMED COOPERATIVA CENTRAL DE BENS E SERVIÇOS,cancelado
379344,41972928000115,UNIMED DA CHAPADA DIAMANTINA-COOPERATIVA DE TRABALHO MEDICO,cancelado
358169,1148132000128,UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO,cancelado
335738,1260902000120,UNIMED DE AÇAILANDIA - COOPERATIVA DE TRABALHO MÉDICO,cancelado
322261,13342878000157,UNIMED DE FEIRA DE SANTANA COOPERATIVA DE TRABALHO MÉDICO,cancelado
326089,53535654000186,UNIMED DE FERNANDOPOLIS - COOPERATIVA DE TRABALHO MÉDICO,cancelado
351032,71796544000150,UNIMED DE JALES COOPERATIVA DE TRABALHO MÉDICO,cancelado
316326,23823271000142,UNIMED DE PIRAPORA COOPERATIVA DE TRABALHO MÉDICO,cancelado
409995,3438613000101,UNIMED DE PITANGUEIRAS COOPERATIVA DE TRABALHO MÉDICO,cancelado
332127,73831158000187,UNIMED DE PORANGATU COOPERATIVA DE TRABALHO MEDICO,cancelado
344150,1545849000103,UNIMED DE SERTAOZINHO - COOPERATIVA DE TRABALHO MÉDICO,cancelado
31728,81416307000170,UNIMED DE VERDE VALE- COOP.TRABALHO MED. LTDA,cancelado
328073,53807475000150,UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO,cancelado
345270,44183390000158,UNIMED DO ABC - COOPERATIVA DE TRABALHO MÉDICO,cancelado
356191,35643691000126,UNIMED DO ALTO OESTE POTIGUAR - COOPERATIVA DE TRABALHOS MÉDICOS,cancelado
316741,755186000199,UNIMED DO ESTADO DE MATO GROSSO DO SUL - FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,cancelado
306665,74244062000185,UNIMED DO GUARUJÁ COOPERATIVA DE TRABALHO MÉDICO,cancelado
323900,37632882000118,UNIMED DO NORTE GOIANO COOP DE TRAB MEDICO,cancelado
337056,37876414000199,UNIMED DO OESTE GOIANO COOPERATIVA DE TRABALHO MEDICO,cancelado
348406,24368771000102,UNIMED DO RIO GRANDE DO NORTE - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO,cancelado
358479,37270626000128,UNIMED DO VALE SÃO PATRÍCIO COOPERATIVA DE TRABALHO MÉDICO,cancelado
324205,451680000160,UNIMED FERRABRAZ SOC. COOP. DE TRABALHO MÉDICO LTDA,cancelado
351792,81697419000146,UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO,cancelado
321877,1476079000194,UNIMED GOIANÉSIA COOPERATIVA DE TRABALHO MÉDICO LTDA.,cancelado
347230,63202063000140,UNIMED ILHEUS COOPERATIVA DE TRABALHO MEDICO,cancelado
302571,1723629000122,"UNIMED INTRAF.-FED. REG. RIOS DOCE, JEQUITINHONHA E MUCURI",cancelado
302856,2558723000136,UNIMED INTRAFEDERAT.FEDERAÇÃO DAS COOP.DO NORTE DO PARANA,cancelado
310018,1722338000110,UNIMED INTRAFEDERATIVA FED REG. DAS UNIMED S DA ZONA DA MATA MINEIRA,cancelado
346942,1529390000154,UNIMED INTRAFEDERATIVA FED UNIMEDS TRIANG MIN ALTO PARANAIBA,cancelado
364096,1868921000133,UNIMED INTRAFEDERATIVA FEDERAÇÃO INCONFIDÊNCIA MINEIRA,cancelado
357065,13245683000199,UNIMED ITABUNA COOPERATIVA DE TRABALHO MEDICO,cancelado
316172,73424889000108,UNIMED ITAQUI RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,cancelado
329975,190758000130,UNIMED MERCOSUL - CONFED. DE FEDER.DE COOP.UNIMED REG.BRASIL,cancelado
343315,64325228000134,UNIMED MONTE CARMELO COOPERATIVA DE TRABALHO MEDICO LTDA.,cancelado
389421,8566440000112,UNIMED MOSSORÓ - COOPERATIVA DE TRABALHOS MEDICOS,cancelado
339938,248627000166,UNIMED NORDESTE DO CEARÁ - COOPERATIVA DE TRABALHO MÉDICO LTDA.,cancelado
396028,2816850000198,UNIMED NORDESTE GOIANO COOPERATIVA DE TRABALHO MÉDICO,cancelado
413356,1559456000159,UNIMED OESTE PAULISTA - FEDERAÇÃO REGIONAL DAS COOP. MÉDICAS,cancelado
369233,41191677000131,UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO,cancelado
397865,25949611000101,UNIMED PARQUE CIMENTEIRO COOPERATIVA DE TABALHO MEDICO LTDA,cancelado
303585,66405119000152,UNIMED PEDRO LEOPOLDO COOPERATIVA DE TRABALHO MÉDICO LTDA,cancelado
337269,70002308000151,UNIMED PENEDO COOPERATIVA DE TRABALHO MÉDICO,cancelado
325759,2846189000163,UNIMED PERNAMBUCANA - FEDERAÇÃO DAS COOPERATIVAS MÉDICAS PERNAMBUCANAS,cancelado
379778,24155335000147,UNIMED PERNAMBUCO CENTRAL - COOPERATIVA DE TRABALHO MÉDICO,cancelado
300896,69599934000198,UNIMED PIAUI - FEDERAÇAO DAS COOPERATIVAS DE TRABALHO MÉDICO,cancelado
416576,69599934000198,UNIMED PIAUI FEDERAÇÃO DAS COOPERATIVAS DE TRABALHO MEDICO DO ESTADO DO PIAUI,cancelado
385751,358011000148,UNIMED PIRAQUEAÇU COOPERATIVA DE TRABALHO MÉDICO,cancelado
310131,36862415000111,UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO,cancelado
316857,70122262000104,UNIMED REGIONAL BREJO PARAIBANO - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO,cancelado
322717,41314246000115,UNIMED REGIONAL DE ARACATI- COOPERATIVA DE TRABALHO MÉDICO L,cancelado
356212,41316696000147,UNIMED REGIONAL DE CRATEUS COOPERATIVA DE TRAB MÉDICO LTDA.,cancelado
383520,41972589000177,UNIMED SANTO ANTONIO DE JESUS COOP TRAB MED,cancelado
362620,19775840000154,UNIMED SANTOS DUMONT SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA.,cancelado
6947,92863505000106,UNIMED SEGURADORA S/A,cancelado
343196,1150489000140,UNIMED SERRA DO CARAÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,cancelado
318728,41317124000182,UNIMED SERTAO CENTRAL COOPERATIVA DE TRABALHO MÉDICO,cancelado
349534,24014235000109,UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO,cancelado
402834,3029587000150,"UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO",cancelado
414646,4877277000158,UNIMED SUDESTE PAULISTA - FEDERAÇÃO REGIONAL DAS COOPERATIVA,cancelado
366145,14112023000100,UNIMED SUL DO PARA COOPERATIVA DE TRABALHO MÉDICO,cancelado
346438,88702857000102,UNIMED SÃO BORJA SOC. COOP. DE TRABALHO MÉDICO LTDA,cancelado
353116,816565000141,UNIMED SÃO MIGUEL DOS CAMPOS COOPERATIVA DE TRABALHO MÉDICO,cancelado
328596,72173180000114,UNIMED URUGUAIANA/RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,cancelado
319813,1511657000186,UNIMED VALE DO ARARANGUA COOPERATIVA DE TRABALHO MEDICO LTDA,cancelado
309877,2686190000178,UNIMED VALE DO AÇU - COOPERATIVA DE TRABALHO MÉDICO,cancelado
356832,41314220000177,UNIMED VALE DO JAGUARIBE - COOPERATIVA DE TRABALHO MÉDICO,cancelado
30998,64366099000122,UNIODONTO ARAGUARI COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,cancelado
320935,21742853000179,UNIODONTO BH- COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA,cancelado
30200,1275393000109,UNIODONTO BRASILIA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA.,cancelado
401617,94989894000138,UNIODONTO CACHOEIRA DO SUL - COOP DE TRAB ODONTOLÓGICO LTDA.,cancelado
406287,2875271000116,UNIODONTO CAMPOS- COOPERATIVA DE TRABALHO ODONTOLÓGICO.,cancelado
355011,2246412000131,UNIODONTO CIRCUITO DAS ÁGUAS COOPERATIVA ODONTOLÓGICA LTDA,cancelado
408948,1589948000197,UNIODONTO COLATINA COOPERATIVA ODONTOLÓGICA,cancelado
378844,65387938000151,UNIODONTO COOP. DE TRAB. ODONTOLOGICOS NORTE DE MINAS,cancelado
381357,1577427000110,UNIODONTO COOPERATIVA DE TRABALHOS ODONTOLÓGICOS LTDA,cancelado
323632,1564858000141,UNIODONTO COOPERATIVA TRABALHO ODONTOLOGICO DE PARA DE MINAS,cancelado
392677,461585000147,UNIODONTO DE ARARAS COOPERATIVA ODONTOLOGICA,cancelado
